8.28.16.254 - - [25/Jul/2012:22:00:33 +0000] "GET / HTTP/1.1" 200 8381 "-" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; InfoPath.1; .NET CLR 2.0.50727; .NET CLR 1.1.4322; MS-RTC LM 8; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729)"
79.75.90.24 - - [06/Aug/2012:05:13:24 +0100] "GET /media/images/icons/class_mage.jpg HTTP/1.1" 200 2063 "http://ashkandari.com/roster/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_0) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.57 Safari/537.1"
79.75.90.24 - - [06/Aug/2012:05:13:24 +0100] "GET /media/images/icons/race_orc_male.jpg HTTP/1.1" 200 2002 "http://ashkandari.com/roster/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_0) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.57 Safari/537.1"
79.75.90.24 - - [06/Aug/2012:05:13:24 +0100] "GET /media/images/icons/class_warrior.jpg HTTP/1.1" 200 2023 "http://ashkandari.com/roster/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_0) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.57 Safari/537.1"
79.75.90.24 - - [06/Aug/2012:05:13:24 +0100] "GET /media/images/icons/class_rogue.jpg HTTP/1.1" 200 2015 "http://ashkandari.com/roster/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_0) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.57 Safari/537.1"
79.75.90.24 - - [06/Aug/2012:05:13:24 +0100] "GET /media/images/icons/race_forsaken_male.jpg HTTP/1.1" 200 1872 "http://ashkandari.com/roster/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_0) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.57 Safari/537.1"
79.75.90.24 - - [06/Aug/2012:05:13:24 +0100] "GET /media/images/icons/class_warlock.jpg HTTP/1.1" 200 2046 "http://ashkandari.com/roster/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_0) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.57 Safari/537.1"
79.75.90.24 - - [06/Aug/2012:05:13:24 +0100] "GET /media/images/icons/race_tauren_male.jpg HTTP/1.1" 200 1991 "http://ashkandari.com/roster/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_0) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.57 Safari/537.1"
79.75.90.24 - - [06/Aug/2012:05:13:24 +0100] "GET /media/images/icons/class_death-knight.jpg HTTP/1.1" 200 2013 "http://ashkandari.com/roster/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_0) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.57 Safari/537.1"
79.75.90.24 - - [06/Aug/2012:05:13:24 +0100] "GET /media/images/icons/race_forsaken_female.jpg HTTP/1.1" 200 1872 "http://ashkandari.com/roster/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_0) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.57 Safari/537.1"
79.75.90.24 - - [06/Aug/2012:05:13:24 +0100] "GET /media/images/icons/class_priest.jpg HTTP/1.1" 200 1987 "http://ashkandari.com/roster/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_0) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.57 Safari/537.1"
79.75.90.24 - - [06/Aug/2012:05:13:24 +0100] "GET /media/images/icons/race_blood-elf_female.jpg HTTP/1.1" 200 1972 "http://ashkandari.com/roster/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_0) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.57 Safari/537.1"
79.75.90.24 - - [06/Aug/2012:05:13:24 +0100] "GET /media/images/icons/class_paladin.jpg HTTP/1.1" 200 2056 "http://ashkandari.com/roster/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_0) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.57 Safari/537.1"
79.75.90.24 - - [06/Aug/2012:05:13:24 +0100] "GET /media/images/icons/race_troll_female.jpg HTTP/1.1" 200 1988 "http://ashkandari.com/roster/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_0) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.57 Safari/537.1"
79.75.90.24 - - [06/Aug/2012:05:13:24 +0100] "GET /media/images/icons/class_shaman.jpg HTTP/1.1" 200 2121 "http://ashkandari.com/roster/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_0) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.57 Safari/537.1"
79.75.90.24 - - [06/Aug/2012:05:13:24 +0100] "GET /media/images/icons/race_goblin_male.jpg HTTP/1.1" 200 2032 "http://ashkandari.com/roster/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_0) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.57 Safari/537.1"
79.75.90.24 - - [06/Aug/2012:05:13:24 +0100] "GET /media/images/icons/race_troll_male.jpg HTTP/1.1" 200 2042 "http://ashkandari.com/roster/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_0) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.57 Safari/537.1"
79.75.90.24 - - [06/Aug/2012:05:13:24 +0100] "GET /media/images/icons/class_hunter.jpg HTTP/1.1" 200 1999 "http://ashkandari.com/roster/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_0) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.57 Safari/537.1"
79.75.90.24 - - [06/Aug/2012:05:13:24 +0100] "GET /media/images/icons/class_druid.jpg HTTP/1.1" 200 1867 "http://ashkandari.com/roster/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_0) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.57 Safari/537.1"
79.75.90.24 - - [06/Aug/2012:05:13:24 +0100] "GET /media/images/icons/race_goblin_female.jpg HTTP/1.1" 200 2086 "http://ashkandari.com/roster/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_0) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.57 Safari/537.1"
79.75.90.24 - - [06/Aug/2012:05:13:24 +0100] "GET /media/images/icons/race_orc_female.jpg HTTP/1.1" 200 1957 "http://ashkandari.com/roster/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_0) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.57 Safari/537.1"
79.75.90.24 - - [06/Aug/2012:05:13:24 +0100] "GET /media/images/icons/race_tauren_female.jpg HTTP/1.1" 200 1981 "http://ashkandari.com/roster/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_0) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.57 Safari/537.1"
79.75.90.24 - - [06/Aug/2012:05:13:24 +0100] "GET /media/images/theme/wrapper-bottom.jpg HTTP/1.1" 200 346007 "http://ashkandari.com/roster/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_0) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.57 Safari/537.1"
79.75.90.24 - - [06/Aug/2012:05:13:24 +0100] "GET /media/images/theme/wrapper-top.jpg HTTP/1.1" 200 440656 "http://ashkandari.com/roster/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_0) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.57 Safari/537.1"
79.75.90.24 - - [06/Aug/2012:05:13:24 +0100] "GET /media/css/print.css HTTP/1.1" 200 354 "http://ashkandari.com/roster/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_0) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.57 Safari/537.1"
79.75.90.24 - - [06/Aug/2012:05:13:25 +0100] "GET /media/images/favicon.ico HTTP/1.1" 404 512 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_0) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.57 Safari/537.1"
79.75.90.24 - - [06/Aug/2012:05:14:43 +0100] "GET /roster/ HTTP/1.1" 200 7202 "http://ashkandari.com/roster/character/Ziltoid" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_0) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.57 Safari/537.1"
79.75.90.24 - - [06/Aug/2012:05:14:43 +0100] "GET /media/css/screen.css HTTP/1.1" 200 3234 "http://ashkandari.com/roster/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_0) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.57 Safari/537.1"
79.75.90.24 - - [06/Aug/2012:05:14:43 +0100] "GET /media/scripts/jquery-1.7.2.min.js HTTP/1.1" 200 33978 "http://ashkandari.com/roster/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_0) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.57 Safari/537.1"
79.75.90.24 - - [06/Aug/2012:05:14:43 +0100] "GET /media/scripts/jquery.tablesorter.js HTTP/1.1" 200 5200 "http://ashkandari.com/roster/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_0) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.57 Safari/537.1"
79.75.90.24 - - [06/Aug/2012:05:14:43 +0100] "GET /media/css/reset.css HTTP/1.1" 200 952 "http://ashkandari.com/roster/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_0) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.57 Safari/537.1"
79.75.90.24 - - [06/Aug/2012:05:14:44 +0100] "GET /media/images/theme/body.png HTTP/1.1" 200 985 "http://ashkandari.com/roster/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_0) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.57 Safari/537.1"
79.75.90.24 - - [06/Aug/2012:05:14:44 +0100] "GET /media/images/icons/race_blood-elf_male.jpg HTTP/1.1" 200 1941 "http://ashkandari.com/roster/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_0) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.57 Safari/537.1"
79.75.90.24 - - [06/Aug/2012:05:14:44 +0100] "GET /media/images/icons/class_mage.jpg HTTP/1.1" 200 2063 "http://ashkandari.com/roster/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_0) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.57 Safari/537.1"
79.75.90.24 - - [06/Aug/2012:05:14:44 +0100] "GET /media/images/icons/race_orc_male.jpg HTTP/1.1" 200 2002 "http://ashkandari.com/roster/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_0) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.57 Safari/537.1"
79.75.90.24 - - [06/Aug/2012:05:14:44 +0100] "GET /media/images/icons/class_warrior.jpg HTTP/1.1" 200 2023 "http://ashkandari.com/roster/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_0) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.57 Safari/537.1"
79.75.90.24 - - [06/Aug/2012:05:14:44 +0100] "GET /media/images/icons/class_rogue.jpg HTTP/1.1" 200 2015 "http://ashkandari.com/roster/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_0) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.57 Safari/537.1"
79.75.90.24 - - [06/Aug/2012:05:14:44 +0100] "GET /media/images/icons/race_forsaken_male.jpg HTTP/1.1" 200 1872 "http://ashkandari.com/roster/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_0) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.57 Safari/537.1"
79.75.90.24 - - [06/Aug/2012:05:14:44 +0100] "GET /media/images/icons/class_warlock.jpg HTTP/1.1" 200 2046 "http://ashkandari.com/roster/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_0) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.57 Safari/537.1"
79.75.90.24 - - [06/Aug/2012:05:14:44 +0100] "GET /media/images/icons/race_tauren_male.jpg HTTP/1.1" 200 1991 "http://ashkandari.com/roster/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_0) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.57 Safari/537.1"
79.75.90.24 - - [06/Aug/2012:05:14:44 +0100] "GET /media/images/icons/class_death-knight.jpg HTTP/1.1" 200 2013 "http://ashkandari.com/roster/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_0) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.57 Safari/537.1"
79.75.90.24 - - [06/Aug/2012:05:14:44 +0100] "GET /media/images/icons/race_forsaken_female.jpg HTTP/1.1" 200 1872 "http://ashkandari.com/roster/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_0) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.57 Safari/537.1"
79.75.90.24 - - [06/Aug/2012:05:14:44 +0100] "GET /media/images/icons/class_priest.jpg HTTP/1.1" 200 1987 "http://ashkandari.com/roster/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_0) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.57 Safari/537.1"
79.75.90.24 - - [06/Aug/2012:05:14:44 +0100] "GET /media/images/icons/race_blood-elf_female.jpg HTTP/1.1" 200 1972 "http://ashkandari.com/roster/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_0) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.57 Safari/537.1"
79.75.90.24 - - [06/Aug/2012:05:14:44 +0100] "GET /media/images/icons/class_paladin.jpg HTTP/1.1" 200 2056 "http://ashkandari.com/roster/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_0) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.57 Safari/537.1"
79.75.90.24 - - [06/Aug/2012:05:14:44 +0100] "GET /media/images/icons/race_troll_female.jpg HTTP/1.1" 200 1988 "http://ashkandari.com/roster/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_0) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.57 Safari/537.1"
79.75.90.24 - - [06/Aug/2012:05:14:44 +0100] "GET /media/images/icons/class_shaman.jpg HTTP/1.1" 200 2121 "http://ashkandari.com/roster/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_0) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.57 Safari/537.1"
79.75.90.24 - - [06/Aug/2012:05:14:44 +0100] "GET /media/images/icons/race_goblin_male.jpg HTTP/1.1" 200 2032 "http://ashkandari.com/roster/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_0) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.57 Safari/537.1"
79.75.90.24 - - [06/Aug/2012:05:14:44 +0100] "GET /media/images/icons/race_troll_male.jpg HTTP/1.1" 200 2042 "http://ashkandari.com/roster/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_0) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.57 Safari/537.1"
79.75.90.24 - - [06/Aug/2012:05:14:44 +0100] "GET /media/images/icons/class_hunter.jpg HTTP/1.1" 200 1999 "http://ashkandari.com/roster/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_0) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.57 Safari/537.1"
79.75.90.24 - - [06/Aug/2012:05:14:44 +0100] "GET /media/images/icons/class_druid.jpg HTTP/1.1" 200 1867 "http://ashkandari.com/roster/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_0) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.57 Safari/537.1"
79.75.90.24 - - [06/Aug/2012:05:14:44 +0100] "GET /media/images/icons/race_goblin_female.jpg HTTP/1.1" 200 2086 "http://ashkandari.com/roster/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_0) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.57 Safari/537.1"
79.75.90.24 - - [06/Aug/2012:05:14:44 +0100] "GET /media/images/icons/race_orc_female.jpg HTTP/1.1" 200 1957 "http://ashkandari.com/roster/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_0) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.57 Safari/537.1"
79.75.90.24 - - [06/Aug/2012:05:14:44 +0100] "GET /media/images/icons/race_tauren_female.jpg HTTP/1.1" 200 1981 "http://ashkandari.com/roster/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_0) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.57 Safari/537.1"
79.75.90.24 - - [06/Aug/2012:05:14:44 +0100] "GET /media/images/theme/wrapper-bottom.jpg HTTP/1.1" 200 346007 "http://ashkandari.com/roster/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_0) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.57 Safari/537.1"
79.75.90.24 - - [06/Aug/2012:05:14:44 +0100] "GET /media/images/theme/wrapper-top.jpg HTTP/1.1" 200 440656 "http://ashkandari.com/roster/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_0) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.57 Safari/537.1"
79.75.90.24 - - [06/Aug/2012:05:14:44 +0100] "GET /media/css/print.css HTTP/1.1" 200 354 "http://ashkandari.com/roster/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_0) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.57 Safari/537.1"
79.75.90.24 - - [06/Aug/2012:05:14:45 +0100] "GET /media/images/favicon.ico HTTP/1.1" 404 512 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_0) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.57 Safari/537.1"
79.75.90.24 - - [06/Aug/2012:05:15:08 +0100] "GET /roster/ HTTP/1.1" 200 7202 "http://ashkandari.com/roster/character/Ziltoid" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_0) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.57 Safari/537.1"
79.75.90.24 - - [06/Aug/2012:05:15:09 +0100] "GET /media/css/screen.css HTTP/1.1" 200 3248 "http://ashkandari.com/roster/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_0) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.57 Safari/537.1"
79.75.90.24 - - [06/Aug/2012:05:15:09 +0100] "GET /media/scripts/jquery.tablesorter.js HTTP/1.1" 200 5200 "http://ashkandari.com/roster/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_0) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.57 Safari/537.1"
79.75.90.24 - - [06/Aug/2012:05:15:09 +0100] "GET /media/scripts/jquery-1.7.2.min.js HTTP/1.1" 200 33978 "http://ashkandari.com/roster/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_0) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.57 Safari/537.1"
79.75.90.24 - - [06/Aug/2012:05:15:09 +0100] "GET /media/css/reset.css HTTP/1.1" 200 952 "http://ashkandari.com/roster/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_0) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.57 Safari/537.1"
79.75.90.24 - - [06/Aug/2012:05:15:09 +0100] "GET /media/images/theme/body.png HTTP/1.1" 200 985 "http://ashkandari.com/roster/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_0) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.57 Safari/537.1"
79.75.90.24 - - [06/Aug/2012:05:15:09 +0100] "GET /media/images/icons/race_blood-elf_male.jpg HTTP/1.1" 200 1941 "http://ashkandari.com/roster/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_0) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.57 Safari/537.1"
79.75.90.24 - - [06/Aug/2012:05:15:09 +0100] "GET /media/images/icons/class_mage.jpg HTTP/1.1" 200 2063 "http://ashkandari.com/roster/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_0) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.57 Safari/537.1"
79.75.90.24 - - [06/Aug/2012:05:15:09 +0100] "GET /media/images/icons/race_orc_male.jpg HTTP/1.1" 200 2002 "http://ashkandari.com/roster/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_0) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.57 Safari/537.1"
79.75.90.24 - - [06/Aug/2012:05:15:09 +0100] "GET /media/images/icons/class_warrior.jpg HTTP/1.1" 200 2023 "http://ashkandari.com/roster/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_0) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.57 Safari/537.1"
79.75.90.24 - - [06/Aug/2012:05:15:09 +0100] "GET /media/images/icons/class_rogue.jpg HTTP/1.1" 200 2015 "http://ashkandari.com/roster/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_0) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.57 Safari/537.1"
79.75.90.24 - - [06/Aug/2012:05:15:09 +0100] "GET /media/images/icons/race_forsaken_male.jpg HTTP/1.1" 200 1872 "http://ashkandari.com/roster/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_0) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.57 Safari/537.1"
79.75.90.24 - - [06/Aug/2012:05:15:09 +0100] "GET /media/images/icons/class_warlock.jpg HTTP/1.1" 200 2046 "http://ashkandari.com/roster/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_0) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.57 Safari/537.1"
79.75.90.24 - - [06/Aug/2012:05:15:09 +0100] "GET /media/images/icons/race_tauren_male.jpg HTTP/1.1" 200 1991 "http://ashkandari.com/roster/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_0) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.57 Safari/537.1"
79.75.90.24 - - [06/Aug/2012:05:15:09 +0100] "GET /media/images/icons/class_death-knight.jpg HTTP/1.1" 200 2013 "http://ashkandari.com/roster/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_0) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.57 Safari/537.1"
79.75.90.24 - - [06/Aug/2012:05:15:09 +0100] "GET /media/images/icons/race_forsaken_female.jpg HTTP/1.1" 200 1872 "http://ashkandari.com/roster/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_0) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.57 Safari/537.1"
79.75.90.24 - - [06/Aug/2012:05:15:09 +0100] "GET /media/images/icons/class_priest.jpg HTTP/1.1" 200 1987 "http://ashkandari.com/roster/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_0) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.57 Safari/537.1"
79.75.90.24 - - [06/Aug/2012:05:15:09 +0100] "GET /media/images/icons/race_blood-elf_female.jpg HTTP/1.1" 200 1972 "http://ashkandari.com/roster/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_0) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.57 Safari/537.1"
79.75.90.24 - - [06/Aug/2012:05:15:09 +0100] "GET /media/images/icons/class_paladin.jpg HTTP/1.1" 200 2056 "http://ashkandari.com/roster/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_0) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.57 Safari/537.1"
79.75.90.24 - - [06/Aug/2012:05:15:09 +0100] "GET /media/images/icons/race_troll_female.jpg HTTP/1.1" 200 1988 "http://ashkandari.com/roster/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_0) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.57 Safari/537.1"
79.75.90.24 - - [06/Aug/2012:05:15:09 +0100] "GET /media/images/icons/class_shaman.jpg HTTP/1.1" 200 2121 "http://ashkandari.com/roster/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_0) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.57 Safari/537.1"
79.75.90.24 - - [06/Aug/2012:05:15:09 +0100] "GET /media/images/icons/race_goblin_male.jpg HTTP/1.1" 200 2032 "http://ashkandari.com/roster/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_0) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.57 Safari/537.1"
79.75.90.24 - - [06/Aug/2012:05:15:09 +0100] "GET /media/images/icons/race_troll_male.jpg HTTP/1.1" 200 2042 "http://ashkandari.com/roster/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_0) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.57 Safari/537.1"
79.75.90.24 - - [06/Aug/2012:05:15:09 +0100] "GET /media/images/icons/class_hunter.jpg HTTP/1.1" 200 1999 "http://ashkandari.com/roster/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_0) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.57 Safari/537.1"
79.75.90.24 - - [06/Aug/2012:05:15:09 +0100] "GET /media/images/icons/class_druid.jpg HTTP/1.1" 200 1867 "http://ashkandari.com/roster/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_0) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.57 Safari/537.1"
79.75.90.24 - - [06/Aug/2012:05:15:09 +0100] "GET /media/images/icons/race_goblin_female.jpg HTTP/1.1" 200 2086 "http://ashkandari.com/roster/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_0) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.57 Safari/537.1"
79.75.90.24 - - [06/Aug/2012:05:15:09 +0100] "GET /media/images/icons/race_orc_female.jpg HTTP/1.1" 200 1957 "http://ashkandari.com/roster/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_0) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.57 Safari/537.1"
79.75.90.24 - - [06/Aug/2012:05:15:09 +0100] "GET /media/images/icons/race_tauren_female.jpg HTTP/1.1" 200 1981 "http://ashkandari.com/roster/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_0) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.57 Safari/537.1"
79.75.90.24 - - [06/Aug/2012:05:15:09 +0100] "GET /media/images/theme/wrapper-bottom.jpg HTTP/1.1" 200 346007 "http://ashkandari.com/roster/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_0) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.57 Safari/537.1"
